"","Continent","Country","Province","Day","Total.Detected","Active","Active.Hospitalized","Cumulative.Hospitalized","Total.Detected.Deaths","Active.Ventilated"
"1440","Africa","Mauritius","None","2020-08-15",336,0,0,49,10,0
"1441","Africa","Morocco","None","2020-06-29",9461,747,182,1416,244,25
"1442","Africa","Morocco","None","2020-06-30",9484,723,177,1419,244,24
"1443","Africa","Morocco","None","2020-07-01",9506,699,172,1422,245,23
"1444","Africa","Morocco","None","2020-07-02",9528,676,167,1426,245,22
"1445","Africa","Morocco","None","2020-07-03",9548,654,163,1429,246,22
"1446","Africa","Morocco","None","2020-07-04",9567,631,158,1431,246,21
"1447","Africa","Morocco","None","2020-07-05",9585,610,153,1434,247,20
"1448","Africa","Morocco","None","2020-07-06",9602,589,149,1437,247,19
"1449","Africa","Morocco","None","2020-07-07",9619,568,145,1439,248,19
"1450","Africa","Morocco","None","2020-07-08",9635,548,140,1442,248,18
"1451","Africa","Morocco","None","2020-07-09",9649,528,136,1444,249,17
"1452","Africa","Morocco","None","2020-07-10",9663,509,132,1446,249,17
"1453","Africa","Morocco","None","2020-07-11",9677,490,128,1448,249,16
"1454","Africa","Morocco","None","2020-07-12",9689,472,124,1450,250,15
"1455","Africa","Morocco","None","2020-07-13",9701,455,120,1452,250,15
"1456","Africa","Morocco","None","2020-07-14",9713,438,116,1453,250,14
"1457","Africa","Morocco","None","2020-07-15",9724,421,113,1455,251,14
"1458","Africa","Morocco","None","2020-07-16",9734,405,109,1456,251,13
"1459","Africa","Morocco","None","2020-07-17",9743,389,105,1458,251,13
"1460","Africa","Morocco","None","2020-07-18",9752,374,102,1459,251,12
"1461","Africa","Morocco","None","2020-07-19",9761,359,99,1461,252,11
"1462","Africa","Morocco","None","2020-07-20",9769,345,95,1462,252,11
"1463","Africa","Morocco","None","2020-07-21",9777,331,92,1463,252,11
"1464","Africa","Morocco","None","2020-07-22",9784,318,89,1464,252,10
"1465","Africa","Morocco","None","2020-07-23",9791,305,86,1465,252,10
"1466","Africa","Morocco","None","2020-07-24",9797,292,83,1466,252,9
"1467","Africa","Morocco","None","2020-07-25",9803,280,80,1467,253,9
"1468","Africa","Morocco","None","2020-07-26",9809,269,77,1468,253,8
"1469","Africa","Morocco","None","2020-07-27",9814,257,75,1469,253,8
"1470","Africa","Morocco","None","2020-07-28",9819,247,72,1469,253,8
"1471","Africa","Morocco","None","2020-07-29",9824,236,69,1470,253,7
"1472","Africa","Morocco","None","2020-07-30",9829,226,67,1471,253,7
"1473","Africa","Morocco","None","2020-07-31",9833,216,64,1471,253,7
"1474","Africa","Morocco","None","2020-08-01",9837,207,62,1472,254,6
"1475","Africa","Morocco","None","2020-08-02",9840,198,60,1472,254,6
"1476","Africa","Morocco","None","2020-08-03",9844,189,58,1473,254,6
"1477","Africa","Morocco","None","2020-08-04",9847,181,55,1473,254,6
"1478","Africa","Morocco","None","2020-08-05",9850,173,53,1474,254,5
"1479","Africa","Morocco","None","2020-08-06",9853,165,51,1474,254,5
"1480","Africa","Morocco","None","2020-08-07",9856,158,49,1475,254,5
"1481","Africa","Morocco","None","2020-08-08",9858,151,48,1475,254,5
"1482","Africa","Morocco","None","2020-08-09",9861,144,46,1476,254,4
"1483","Africa","Morocco","None","2020-08-10",9863,137,44,1476,254,4
"1484","Africa","Morocco","None","2020-08-11",9865,131,42,1476,254,4
"1485","Africa","Morocco","None","2020-08-12",9867,125,41,1476,254,4
"1486","Africa","Morocco","None","2020-08-13",9869,119,39,1477,254,4
"1487","Africa","Morocco","None","2020-08-14",9871,114,38,1477,254,3
"1488","Africa","Morocco","None","2020-08-15",9872,109,36,1477,254,3
"1489","Africa","Mozambique","None","2020-06-29",843,263,52,126,6,9
"1490","Africa","Mozambique","None","2020-06-30",855,258,51,128,6,9
"1491","Africa","Mozambique","None","2020-07-01",866,252,50,130,6,9
"1492","Africa","Mozambique","None","2020-07-02",876,247,50,131,7,9
"1493","Africa","Mozambique","None","2020-07-03",886,240,49,133,7,8
"1494","Africa","Mozambique","None","2020-07-04",895,234,48,134,7,8
"1495","Africa","Mozambique","None","2020-07-05",903,227,47,135,7,8
"1496","Africa","Mozambique","None","2020-07-06",911,221,46,137,7,8
"1497","Africa","Mozambique","None","2020-07-07",918,214,45,138,8,7
"1498","Africa","Mozambique","None","2020-07-08",924,207,44,139,8,7
"1499","Africa","Mozambique","None","2020-07-09",930,200,43,140,8,7
"1500","Africa","Mozambique","None","2020-07-10",936,193,42,140,8,7
"1501","Africa","Mozambique","None","2020-07-11",941,186,40,141,8,6
"1502","Africa","Mozambique","None","2020-07-12",946,179,39,142,8,6
"1503","Africa","Mozambique","None","2020-07-13",950,172,38,143,9,6
"1504","Africa","Mozambique","None","2020-07-14",954,166,37,143,9,6
"1505","Africa","Mozambique","None","2020-07-15",958,159,36,144,9,5
"1506","Africa","Mozambique","None","2020-07-16",961,152,35,144,9,5
"1507","Africa","Mozambique","None","2020-07-17",964,146,34,145,9,5
"1508","Africa","Mozambique","None","2020-07-18",967,140,33,145,9,5
"1509","Africa","Mozambique","None","2020-07-19",970,134,31,145,9,5
"1510","Africa","Mozambique","None","2020-07-20",972,128,30,146,9,4
"1511","Africa","Mozambique","None","2020-07-21",974,122,29,146,10,4
"1512","Africa","Mozambique","None","2020-07-22",976,116,28,146,10,4
"1513","Africa","Mozambique","None","2020-07-23",978,111,27,147,10,4
"1514","Africa","Mozambique","None","2020-07-24",979,106,26,147,10,4
"1515","Africa","Mozambique","None","2020-07-25",981,101,25,147,10,3
"1516","Africa","Mozambique","None","2020-07-26",982,96,24,147,10,3
"1517","Africa","Mozambique","None","2020-07-27",983,91,23,148,10,3
"1518","Africa","Mozambique","None","2020-07-28",985,87,23,148,10,3
"1519","Africa","Mozambique","None","2020-07-29",986,82,22,148,10,3
"1520","Africa","Mozambique","None","2020-07-30",986,78,21,148,11,3
"1521","Africa","Mozambique","None","2020-07-31",987,74,20,148,11,2
"1522","Africa","Mozambique","None","2020-08-01",988,71,19,148,11,2
"1523","Africa","Mozambique","None","2020-08-02",989,67,18,148,11,2
"1524","Africa","Mozambique","None","2020-08-03",989,63,18,148,11,2
"1525","Africa","Mozambique","None","2020-08-04",990,60,17,148,11,2
"1526","Africa","Mozambique","None","2020-08-05",990,57,16,149,11,2
"1527","Africa","Mozambique","None","2020-08-06",991,54,16,149,11,2
"1528","Africa","Mozambique","None","2020-08-07",991,51,15,149,11,2
"1529","Africa","Mozambique","None","2020-08-08",992,48,14,149,11,2
"1530","Africa","Mozambique","None","2020-08-09",992,46,14,149,11,1
"1531","Africa","Mozambique","None","2020-08-10",992,43,13,149,11,1
"1532","Africa","Mozambique","None","2020-08-11",992,41,13,149,11,1
"1533","Africa","Mozambique","None","2020-08-12",993,39,12,149,11,1
"1534","Africa","Mozambique","None","2020-08-13",993,37,12,149,11,1
"1535","Africa","Mozambique","None","2020-08-14",993,35,11,149,11,1
"1536","Africa","Mozambique","None","2020-08-15",993,33,11,149,12,1
"1537","Africa","Niger","None","2020-06-29",1032,47,12,150,72,2
"1538","Africa","Niger","None","2020-06-30",1033,45,12,150,72,1
"1539","Africa","Niger","None","2020-07-01",1034,44,11,151,72,1
"1540","Africa","Niger","None","2020-07-02",1036,42,11,151,72,1
"1541","Africa","Niger","None","2020-07-03",1037,41,11,151,72,1
"1542","Africa","Niger","None","2020-07-04",1038,40,10,151,73,1
"1543","Africa","Niger","None","2020-07-05",1039,38,10,151,73,1
"1544","Africa","Niger","None","2020-07-06",1040,37,10,152,73,1
"1545","Africa","Niger","None","2020-07-07",1041,36,9,152,73,1
"1546","Africa","Niger","None","2020-07-08",1042,35,9,152,73,1
"1547","Africa","Niger","None","2020-07-09",1043,33,9,152,73,1
"1548","Africa","Niger","None","2020-07-10",1044,32,9,152,74,1
"1549","Africa","Niger","None","2020-07-11",1045,31,8,152,74,1
"1550","Africa","Niger","None","2020-07-12",1046,30,8,152,74,1
"1551","Africa","Niger","None","2020-07-13",1047,29,8,153,74,1
"1552","Africa","Niger","None","2020-07-14",1048,28,8,153,74,1
"1553","Africa","Niger","None","2020-07-15",1048,27,7,153,74,1
"1554","Africa","Niger","None","2020-07-16",1049,26,7,153,74,1
"1555","Africa","Niger","None","2020-07-17",1050,25,7,153,75,1
"1556","Africa","Niger","None","2020-07-18",1050,25,7,153,75,1
"1557","Africa","Niger","None","2020-07-19",1051,24,7,153,75,1
"1558","Africa","Niger","None","2020-07-20",1052,23,6,153,75,1
"1559","Africa","Niger","None","2020-07-21",1052,22,6,153,75,1
"1560","Africa","Niger","None","2020-07-22",1053,21,6,153,75,1
"1561","Africa","Niger","None","2020-07-23",1054,21,6,154,75,1
"1562","Africa","Niger","None","2020-07-24",1054,20,6,154,75,1
"1563","Africa","Niger","None","2020-07-25",1055,19,5,154,75,1
"1564","Africa","Niger","None","2020-07-26",1055,19,5,154,76,1
"1565","Africa","Niger","None","2020-07-27",1056,18,5,154,76,1
"1566","Africa","Niger","None","2020-07-28",1056,17,5,154,76,1
"1567","Africa","Niger","None","2020-07-29",1056,17,5,154,76,1
"1568","Africa","Niger","None","2020-07-30",1057,16,5,154,76,1
"1569","Africa","Niger","None","2020-07-31",1057,15,4,154,76,0
"1570","Africa","Niger","None","2020-08-01",1058,15,4,154,76,0
"1571","Africa","Niger","None","2020-08-02",1058,14,4,154,76,0
"1572","Africa","Niger","None","2020-08-03",1058,14,4,154,76,0
"1573","Africa","Niger","None","2020-08-04",1059,13,4,154,76,0
"1574","Africa","Niger","None","2020-08-05",1059,13,4,154,76,0
"1575","Africa","Niger","None","2020-08-06",1059,12,4,154,76,0
"1576","Africa","Niger","None","2020-08-07",1060,12,3,154,76,0
"1577","Africa","Niger","None","2020-08-08",1060,12,3,155,76,0
"1578","Africa","Niger","None","2020-08-09",1060,11,3,155,76,0
"1579","Africa","Niger","None","2020-08-10",1061,11,3,155,77,0
"1580","Africa","Niger","None","2020-08-11",1061,10,3,155,77,0
"1581","Africa","Niger","None","2020-08-12",1061,10,3,155,77,0
"1582","Africa","Niger","None","2020-08-13",1061,10,3,155,77,0
"1583","Africa","Niger","None","2020-08-14",1062,9,3,155,77,0
"1584","Africa","Niger","None","2020-08-15",1062,9,3,155,77,0
"1585","Africa","Nigeria","None","2020-06-29",23855,6799,1320,3577,639,242
"1586","Africa","Nigeria","None","2020-06-30",24358,6847,1333,3653,652,243
"1587","Africa","Nigeria","None","2020-07-01",24860,6891,1344,3728,666,245
"1588","Africa","Nigeria","None","2020-07-02",25361,6932,1355,3803,680,246
"1589","Africa","Nigeria","None","2020-07-03",25860,6968,1365,3878,694,247
"1590","Africa","Nigeria","None","2020-07-04",26357,7000,1374,3953,707,248
"1591","Africa","Nigeria","None","2020-07-05",26852,7028,1383,4027,721,249
"1592","Africa","Nigeria","None","2020-07-06",27345,7052,1391,4101,734,250
"1593","Africa","Nigeria","None","2020-07-07",27835,7072,1398,4174,748,250
"1594","Africa","Nigeria","None","2020-07-08",28321,7088,1404,4247,761,251
"1595","Africa","Nigeria","None","2020-07-09",28805,7100,1410,4320,775,251
"1596","Africa","Nigeria","None","2020-07-10",29285,7108,1415,4392,788,251
"1597","Africa","Nigeria","None","2020-07-11",29761,7112,1419,4463,801,251
"1598","Africa","Nigeria","None","2020-07-12",30233,7112,1422,4534,814,251
"1599","Africa","Nigeria","None","2020-07-13",30701,7108,1425,4604,827,251
"1600","Africa","Nigeria","None","2020-07-14",31165,7100,1427,4674,840,250
"1601","Africa","Nigeria","None","2020-07-15",31624,7088,1428,4743,853,250
"1602","Africa","Nigeria","None","2020-07-16",32078,7073,1428,4811,865,249
"1603","Africa","Nigeria","None","2020-07-17",32527,7054,1428,4878,878,248
"1604","Africa","Nigeria","None","2020-07-18",32970,7031,1426,4945,890,247
"1605","Africa","Nigeria","None","2020-07-19",33409,7005,1425,5010,902,246
"1606","Africa","Nigeria","None","2020-07-20",33842,6975,1422,5075,914,245
"1607","Africa","Nigeria","None","2020-07-21",34269,6941,1419,5139,926,244
"1608","Africa","Nigeria","None","2020-07-22",34690,6905,1415,5203,938,242
"1609","Africa","Nigeria","None","2020-07-23",35105,6865,1410,5265,949,241
"1610","Africa","Nigeria","None","2020-07-24",35514,6821,1405,5326,961,239
"1611","Africa","Nigeria","None","2020-07-25",35917,6775,1399,5387,972,237
"1612","Africa","Nigeria","None","2020-07-26",36314,6726,1392,5446,983,235
"1613","Africa","Nigeria","None","2020-07-27",36704,6674,1385,5505,994,233
"1614","Africa","Nigeria","None","2020-07-28",37088,6619,1377,5562,1005,231
"1615","Africa","Nigeria","None","2020-07-29",37465,6561,1369,5619,1015,229
"1616","Africa","Nigeria","None","2020-07-30",37836,6501,1360,5674,1026,227
"1617","Africa","Nigeria","None","2020-07-31",38200,6438,1351,5729,1036,224
"1618","Africa","Nigeria","None","2020-08-01",38557,6373,1341,5783,1046,222
"1619","Africa","Nigeria","None","2020-08-02",38907,6306,1330,5835,1056,220
"1620","Africa","Nigeria","None","2020-08-03",39251,6237,1319,5887,1065,217
"1621","Africa","Nigeria","None","2020-08-04",39588,6165,1308,5937,1075,214
"1622","Africa","Nigeria","None","2020-08-05",39918,6092,1296,5987,1084,212
"1623","Africa","Nigeria","None","2020-08-06",40241,6017,1283,6035,1093,209
"1624","Africa","Nigeria","None","2020-08-07",40557,5940,1270,6083,1102,206
"1625","Africa","Nigeria","None","2020-08-08",40867,5862,1257,6129,1110,203
"1626","Africa","Nigeria","None","2020-08-09",41169,5782,1244,6174,1119,200
"1627","Africa","Nigeria","None","2020-08-10",41465,5701,1230,6219,1127,197
"1628","Africa","Nigeria","None","2020-08-11",41754,5618,1215,6262,1135,194
"1629","Africa","Nigeria","None","2020-08-12",42037,5534,1201,6305,1143,191
"1630","Africa","Nigeria","None","2020-08-13",42312,5450,1186,6346,1151,188
"1631","Africa","Nigeria","None","2020-08-14",42581,5364,1171,6386,1159,185
"1632","Africa","Nigeria","None","2020-08-15",42843,5278,1155,6426,1166,182
"1633","Africa","None","None","2020-06-29",388139,129244,24058,58068,10596,4645
"1634","Africa","None","None","2020-06-30",400499,133027,24762,59922,10935,4777
"1635","Africa","None","None","2020-07-01",413230,136930,25489,61829,11284,4916
"1636","Africa","None","None","2020-07-02",426368,140989,26248,63804,11640,5062
"1637","Africa","None","None","2020-07-03",439920,145200,27034,65835,12008,5212
"1638","Africa","None","None","2020-07-04",453881,149538,27832,67929,12391,5369
"1639","Africa","None","None","2020-07-05",468253,154001,28663,70084,12789,5527
"1640","Africa","None","None","2020-07-06",483036,158584,29513,72305,13190,5694
"1641","Africa","None","None","2020-07-07",498273,163310,30393,74588,13612,5862
"1642","Africa","None","None","2020-07-08",513987,168203,31298,76947,14039,6040
"1643","Africa","None","None","2020-07-09",530206,173290,32241,79379,14484,6222
"1644","Africa","None","None","2020-07-10",546922,178532,33211,81886,14946,6411
"1645","Africa","None","None","2020-07-11",564126,183920,34211,84465,15418,6606
"1646","Africa","None","None","2020-07-12",581830,189459,35237,87120,15904,6802
"1647","Africa","None","None","2020-07-13",600053,195135,36289,89856,16412,7011
"1648","Africa","None","None","2020-07-14",618828,200994,37375,92670,16931,7216
"1649","Africa","None","None","2020-07-15",638206,207075,38505,95577,17466,7435
"1650","Africa","None","None","2020-07-16",658208,213390,39672,98578,18015,7662
"1651","Africa","None","None","2020-07-17",678804,219881,40871,101670,18586,7898
"1652","Africa","None","None","2020-07-18",699976,226524,42103,104844,19172,8137
"1653","Africa","None","None","2020-07-19",721737,233312,43364,108107,19778,8383
"1654","Africa","None","None","2020-07-20",744118,240265,44650,111463,20397,8632
"1655","Africa","None","None","2020-07-21",767167,247427,45986,114921,21040,8891
"1656","Africa","None","None","2020-07-22",790966,254877,47368,118491,21702,9154
"1657","Africa","None","None","2020-07-23",815515,262599,48795,122176,22386,9434
"1658","Africa","None","None","2020-07-24",840752,270504,50262,125959,23092,9719
"1659","Africa","None","None","2020-07-25",866660,278560,51760,129846,23819,10006
"1660","Africa","None","None","2020-07-26",893250,286756,53280,133835,24567,10298
"1661","Africa","None","None","2020-07-27",920559,295135,54849,137931,25335,10598
"1662","Africa","None","None","2020-07-28",948685,303769,56457,142151,26128,10907
"1663","Africa","None","None","2020-07-29",977699,312747,58130,146502,26943,11232
"1664","Africa","None","None","2020-07-30",1007541,321969,59841,150976,27780,11564
"1665","Africa","None","None","2020-07-31",1038150,331358,61592,155570,28649,11897
"1666","Africa","None","None","2020-08-01",1069521,340890,63368,160278,29542,12242
"1667","Africa","None","None","2020-08-02",1101691,350580,65183,165099,30460,12590
"1668","Africa","None","None","2020-08-03",1134723,360505,67045,170055,31406,12947
"1669","Africa","None","None","2020-08-04",1168724,370745,68956,175152,32377,13314
"1670","Africa","None","None","2020-08-05",1203638,381252,70926,180393,33373,13691
"1671","Africa","None","None","2020-08-06",1239420,391936,72927,185759,34398,14072
"1672","Africa","None","None","2020-08-07",1276046,402763,74956,191253,35453,14465
"1673","Africa","None","None","2020-08-08",1313537,413742,77025,196874,36538,14857
"1674","Africa","None","None","2020-08-09",1351941,424916,79133,202637,37653,15253
"1675","Africa","None","None","2020-08-10",1391348,436361,81289,208550,38804,15666
"1676","Africa","None","None","2020-08-11",1431719,448038,83488,214604,39980,16082
"1677","Africa","None","None","2020-08-12",1473022,459882,85733,220801,41187,16508
"1678","Africa","None","None","2020-08-13",1515243,471883,87997,227133,42427,16938
"1679","Africa","None","None","2020-08-14",1558397,484025,90298,233605,43702,17369
"1680","Africa","None","None","2020-08-15",1602523,496353,92638,240224,45008,17808
"1681","Africa","Rwanda","None","2020-06-29",673,107,23,101,0,4
"1682","Africa","Rwanda","None","2020-06-30",678,105,23,102,0,4
"1683","Africa","Rwanda","None","2020-07-01",682,103,22,102,0,4
"1684","Africa","Rwanda","None","2020-07-02",686,100,22,103,0,3
"1685","Africa","Rwanda","None","2020-07-03",690,98,22,103,0,3
"1686","Africa","Rwanda","None","2020-07-04",693,95,21,104,0,3
"1687","Africa","Rwanda","None","2020-07-05",697,93,21,105,0,3
"1688","Africa","Rwanda","None","2020-07-06",700,90,20,105,0,3
"1689","Africa","Rwanda","None","2020-07-07",703,88,20,106,0,3
"1690","Africa","Rwanda","None","2020-07-08",706,85,19,106,0,3
"1691","Africa","Rwanda","None","2020-07-09",709,83,19,106,1,3
"1692","Africa","Rwanda","None","2020-07-10",712,81,19,107,1,3
"1693","Africa","Rwanda","None","2020-07-11",715,78,18,107,1,3
"1694","Africa","Rwanda","None","2020-07-12",717,76,18,108,1,3
"1695","Africa","Rwanda","None","2020-07-13",720,74,17,108,1,2
